lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.36612006287972,39.97917171879357,花园路街道花园路社区服务站,花园北路丙28号院附近,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|生活服务;生活服务场所;生活服务场所,130106|070000,B0FFGXQ87Y,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位|生活服务,生活服务场所
116.35554999356529,39.986887535454976,中国博士后科学基金会,学院路30号北京科技大学,北京市,北京市,,政府机构及社会团体;社会团体;慈善机构,130408,B000A80CFU,政府机构及社会团体,社会团体,慈善机构,
116.37121096660859,39.9673936227786,北京工业设计促进中心,北三环中路31号泰思特大厦B座9层,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,B000A7P0Q7,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,
116.36402785958103,39.9809251821301,花园路街道高德大厦楼宇党群服务中心,花园东路10号高德大厦1001室,北京市,北京市,牡丹园,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,B0FFLH1K5N,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,
116.3657422282146,39.98204704906084,北极寺大院社区居民委员会,龙翔路与花园东路交叉路口往东北约200米(北极寺),北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0GKYPGKWA,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.36421983048086,39.97892702517207,综合安全管理站,小关西后街22号北京张立生诊所隔壁,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFL6D4VN,政府机构及社会团体,政府机关,政府机关相关,
116.35186883098844,39.9785265094909,花园路街道邮科社区来京人员出租房屋服务站,花园路街道花园北路48号邮科社区居委会南侧平房警务室内,北京市,北京市,,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,B0FFH12OAS,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,
116.36914318869043,40.001243381811875,中国美术家协会,北沙滩1号院32号中国文联大楼B座1818室,北京市,北京市,林萃,政府机构及社会团体;社会团体;行业协会,130407,B000A9VYC1,政府机构及社会团体,社会团体,行业协会,
116.36259225327505,39.979181071100506,花园路派出所居住证办公室,花园东路甲9号楼附近,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFHX7FHC,政府机构及社会团体,政府机关,政府机关相关,
116.36120435469036,39.98756754322074,北京市海淀区学院路学区委员会,北四环中路227附近,北京市,北京市,,政府机构及社会团体;社会团体;社会团体相关,130400,B000AA0VM2,政府机构及社会团体,社会团体,社会团体相关,
116.35935712878124,39.98933597424006,城管执法,园丁东路与志新西路交叉口东南150米,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFI8FHC5,政府机构及社会团体,政府机关,政府机关相关,
116.36707657071466,39.98832223061221,电子十五所社区居委会,卧虎桥甲六号七号楼一层,北京市,北京市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0FFIA7ULD,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.37931832163117,39.987024854124016,北京市社会科学界联合会(北四环中路辅路),北四环中路33号,北京市,北京市,,政府机构及社会团体;社会团体;社会团体相关,130400,B000A1ECEE,政府机构及社会团体,社会团体,社会团体相关,
116.36637176311592,39.9787654397413,花园路街道乙28号院社区服务站,花园北路丙28号院附近,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0FFIKQ7HU,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.35903104920858,39.99420422170104,双泉堡派出所,志新西路14号,北京市,北京市,二里庄,政府机构及社会团体;公检法机构;公安警察,130501,B0GR6SZF0O,政府机构及社会团体,公检法机构,公安警察,
116.37147521553935,39.97865090570074,北京数字创意产业协会,牡丹园北里甲2号市政投资商务楼,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;行业协会,130407,B0HG6YCJA1,政府机构及社会团体,社会团体,行业协会,
116.36690496441639,39.98707747963723,全国工业产品生产许可证办公室税控收款机产品审查部,北四环中路211号太极大厦,北京市,北京市,,政府机构及社会团体;公检法机构;公证鉴定机构,130505,B000A8VRR0,政府机构及社会团体,公检法机构,公证鉴定机构,
116.36807808958464,39.98938705380457,健翔园社区居委会(海科创业大厦北),北四环中路209号健翔园,北京市,北京市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B000A8VPA1,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.37208421371884,39.98876688900819,丝竹园社区科普工作室,安翔路甲1号西南80米,北京市,北京市,,政府机构及社会团体;公检法机构;公检法机关,130500,B0GKJU0HWT,政府机构及社会团体,公检法机构,公检法机关,
116.3694588331162,40.00088705858753,中国戏剧家协会,北沙滩一号院32号楼,北京市,北京市,林萃,政府机构及社会团体;社会团体;行业协会,130407,B000A9WC9R,政府机构及社会团体,社会团体,行业协会,
116.36780807887985,39.98445256025064,花园路街道北极寺社区来京人员和出租房屋服务站,花园东路8号中区18楼,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;社会治安机构,130506,B0FFK7PEBP,政府机构及社会团体,公检法机构,社会治安机构,
116.36612811418969,39.97868172920817,花园北路乙28号院社区统战工作站,花园北路丙28号院附近,北京市,北京市,牡丹园,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,B0FFGXQ878,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,
116.3713333772147,39.978695045821816,中关村社会组织联合会,牡丹园北里甲2号市政投资商务楼,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;社会团体相关,130400,B0FFF9NZ8W,政府机构及社会团体,社会团体,社会团体相关,
116.36405820956846,39.977832270141676,百年有园大手小手俱乐部,花园东路22号附近,北京市,北京市,牡丹园,科教文化服务;培训机构;培训机构|政府机构及社会团体;社会团体;社会团体相关,141400|130400,B0FFHDVJEW,科教文化服务,培训机构,培训机构|政府机构及社会团体,社会团体
116.36207795823036,39.98772938647751,中共志新社区党总支,志新东路志新村小区28号楼旁蓝色二层小楼,北京市,北京市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B000A8VPJT,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.35226272910153,39.97349109494289,北影社区警务工作站,北三环中路77号,北京市,北京市,,政府机构及社会团体;公检法机构;公安警察,130501,B0FFGQ6W6O,政府机构及社会团体,公检法机构,公安警察,
116.35627093934474,39.97729986469946,办税服务厅(暂停营业),塔院东街东50米,北京市,北京市,牡丹园,政府机构及社会团体;工商税务机构;地税机关,130703,B0FFH16T8S,政府机构及社会团体,工商税务机构,地税机关,
116.36416279206048,39.979888056779394,花园东路14号院居民自我管理委员会,花园东路14号院,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFJ247NP,政府机构及社会团体,政府机关,政府机关相关,
116.36188832776521,39.97932497941204,花园路派出所-暂住证办公室,花园北路78附近,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;公检法机关,130500,B0FFH12PTC,政府机构及社会团体,公检法机构,公检法机关,
116.36920716793522,40.00076733354793,中国舞蹈家协会,亚运村街道北沙滩一号院32号楼B座,北京市,北京市,林萃,政府机构及社会团体;社会团体;行业协会,130407,B000A9WBJU,政府机构及社会团体,社会团体,行业协会,
116.35032065679631,39.987464605977806,北京科技大学工会,学院路30号北京科技大学,北京市,北京市,,政府机构及社会团体;社会团体;社会团体相关,130400,B000AA10MC,政府机构及社会团体,社会团体,社会团体相关,
116.34992793654702,39.983406406917304,北京市志愿捐献遗体登记接受站,学院路38号北京大学医学部,北京市,北京市,,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,B0FFFDZZXO,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,
116.37014210274498,39.96863466986765,福建省人民政府驻北京办事处,马甸南路2号七省大院3号楼,北京市,北京市,马甸,政府机构及社会团体;政府机关;外地政府办,130107,B000A843BF,政府机构及社会团体,政府机关,外地政府办,
116.36076873137426,39.982240344620564,防化社区居委会,花园北路35号综合楼3层,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0FFHVIP17,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
